Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432131002,India,IITK20_Dubagga,03/02/2022 03:35,80.859587,26.854684,False,73.0,77.0,,78.0,78.0,,592,688,688,691,691,691,0.56,0.0,24.3,47,0.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 03:50,80.859587,26.854684,False,71.0,76.0,,76.0,76.0,,579,673,673,676,676,676,0.57,0.0,24.0,48,0.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 04:05,80.859587,26.854684,False,69.0,73.0,,73.0,74.0,,559,649,649,652,652,652,0.57,0.0,24.5,46,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 04:20,80.859587,26.854684,False,68.0,72.0,,73.0,73.0,,542,631,631,633,633,633,0.57,0.0,26.2,44,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 04:35,80.859587,26.854684,False,74.0,79.0,,79.0,79.0,,585,680,680,682,683,683,0.57,0.0,27.8,41,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 04:50,80.859587,26.854684,False,84.0,94.0,,98.0,101.0,,649,764,764,772,773,774,0.61,0.0,28.1,40,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 05:05,80.859587,26.854684,False,70.0,74.0,,74.0,75.0,,546,635,635,637,637,637,0.57,0.0,28.7,39,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 05:20,80.859587,26.854684,False,55.0,58.0,,58.0,58.0,,427,496,496,498,498,498,0.57,0.0,29.1,37,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 05:35,80.859587,26.854684,False,57.0,60.0,,60.0,60.0,,440,511,511,513,514,514,0.57,0.0,29.3,37,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 05:50,80.859587,26.854684,False,56.0,60.0,,60.0,60.0,,438,509,509,511,511,511,0.57,0.0,29.5,37,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 06:05,80.859587,26.854684,False,52.0,55.0,,55.0,55.0,,401,466,466,467,467,467,0.56,0.0,29.6,36,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 06:20,80.859587,26.854684,False,44.0,47.0,,47.0,47.0,,345,401,401,402,402,402,0.57,0.0,29.7,35,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 06:35,80.859587,26.854684,False,40.0,42.0,,42.0,42.0,,308,358,358,359,359,359,0.55,0.0,29.6,34,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 06:50,80.859587,26.854684,False,38.0,41.0,,41.0,41.0,,299,347,347,348,348,348,0.56,0.0,29.7,34,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 07:05,80.859587,26.854684,False,38.0,40.0,,40.0,41.0,,296,344,344,345,345,345,0.55,0.0,29.9,34,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 07:20,80.859587,26.854684,False,41.0,43.0,,43.0,44.0,,317,368,368,369,369,369,0.55,0.0,30.2,34,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 07:35,80.859587,26.854684,False,37.0,40.0,,40.0,40.0,,288,335,335,336,336,336,0.56,0.0,30.5,33,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 07:50,80.859587,26.854684,False,36.0,38.0,,38.0,38.0,,277,322,322,323,323,323,0.55,0.0,30.4,32,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 08:05,80.859587,26.854684,False,35.0,38.0,,39.0,39.0,,271,317,317,318,319,319,0.57,0.0,30.4,32,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 08:20,80.859587,26.854684,False,32.0,34.0,,34.0,34.0,,249,289,289,290,290,290,0.56,0.0,30.5,33,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 08:35,80.859587,26.854684,False,34.0,36.0,,36.0,36.0,,260,302,302,303,303,303,0.55,0.0,30.6,32,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 08:50,80.859587,26.854684,False,34.0,36.0,,36.0,36.0,,261,304,304,305,305,305,0.56,0.0,30.8,33,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 09:05,80.859587,26.854684,False,37.0,39.0,,39.0,39.0,,281,326,326,327,327,328,0.57,0.0,31.0,32,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 09:20,80.859587,26.854684,False,35.0,37.0,,37.0,37.0,,265,308,308,309,310,310,0.57,0.0,31.1,32,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 09:35,80.859587,26.854684,False,29.0,31.0,,31.0,31.0,,222,258,258,259,259,259,0.56,0.0,31.1,32,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 09:50,80.859587,26.854684,False,27.0,28.0,,28.0,28.0,,206,239,239,240,240,240,0.56,0.0,31.3,31,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 10:05,80.859587,26.854684,False,26.0,28.0,,28.0,28.0,,201,234,234,235,235,235,0.56,0.0,31.2,31,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 10:20,80.859587,26.854684,False,30.0,32.0,,32.0,32.0,,231,269,269,270,270,270,0.55,0.0,31.3,32,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 10:35,80.859587,26.854684,False,33.0,35.0,,35.0,35.0,,253,294,294,295,295,295,0.56,0.0,31.3,33,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 10:50,80.859587,26.854684,False,31.0,32.0,,32.0,32.0,,234,272,272,273,273,273,0.55,0.0,31.2,33,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 11:05,80.859587,26.854684,False,33.0,35.0,,35.0,35.0,,253,295,295,296,296,296,0.57,0.0,31.1,34,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 11:20,80.859587,26.854684,False,32.0,34.0,,34.0,34.0,,248,288,288,289,289,289,0.55,0.0,30.9,35,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 11:35,80.859587,26.854684,False,32.0,34.0,,34.0,34.0,,244,284,284,285,285,285,0.55,0.0,30.8,35,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 11:50,80.859587,26.854684,False,53.0,56.0,,57.0,57.0,,404,471,471,473,473,473,0.59,0.0,30.6,35,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 12:05,80.859587,26.854684,False,42.0,44.0,,44.0,45.0,,323,375,375,376,376,376,0.57,0.0,30.4,36,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 12:20,80.859587,26.854684,False,33.0,35.0,,35.0,35.0,,253,295,295,296,296,296,0.57,0.0,30.2,36,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 12:35,80.859587,26.854684,False,36.0,39.0,,39.0,39.0,,282,328,328,329,329,329,0.56,0.0,30.0,37,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 12:50,80.859587,26.854684,False,40.0,43.0,,43.0,43.0,,312,362,362,364,364,364,0.57,0.0,29.8,38,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 13:05,80.859587,26.854684,False,53.0,56.0,,56.0,56.0,,411,477,477,479,479,479,0.57,0.0,29.6,38,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 13:20,80.859587,26.854684,False,52.0,55.0,,55.0,55.0,,403,468,468,469,469,469,0.56,0.0,29.4,39,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 13:35,80.859587,26.854684,False,57.0,61.0,,61.0,61.0,,448,521,521,522,523,523,0.56,0.0,29.2,39,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 13:50,80.859587,26.854684,False,71.0,75.0,,75.0,76.0,,552,642,642,644,644,645,0.57,0.0,29.1,40,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 14:05,80.859587,26.854684,False,80.0,84.0,,84.0,84.0,,622,722,722,725,725,725,0.56,0.0,28.9,41,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 14:20,80.859587,26.854684,False,78.0,82.0,,82.0,82.0,,607,705,705,707,707,707,0.55,0.0,28.8,41,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 14:35,80.859587,26.854684,False,65.0,68.0,,69.0,69.0,,506,588,588,590,590,590,0.56,0.0,28.6,41,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 14:50,80.859587,26.854684,False,56.0,59.0,,59.0,59.0,,438,509,509,511,511,511,0.55,0.0,28.4,42,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 15:05,80.859587,26.854684,False,58.0,62.0,,62.0,62.0,,458,532,532,534,534,534,0.55,0.0,28.1,42,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 15:20,80.859587,26.854684,False,66.0,70.0,,70.0,70.0,,523,608,608,610,610,610,0.55,0.0,27.8,43,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 15:35,80.859587,26.854684,False,67.0,71.0,,71.0,71.0,,527,612,612,614,614,614,0.55,0.0,27.7,43,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 15:50,80.859587,26.854684,False,61.0,65.0,,65.0,65.0,,485,563,563,565,565,566,0.56,0.0,27.5,43,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 16:05,80.859587,26.854684,False,62.0,65.0,,65.0,65.0,,487,566,566,568,568,568,0.55,0.0,27.4,43,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 16:20,80.859587,26.854684,False,64.0,68.0,,68.0,68.0,,509,592,592,594,594,594,0.56,0.0,27.1,43,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 16:35,80.859587,26.854684,False,62.0,66.0,,66.0,66.0,,496,577,577,579,579,579,0.56,0.0,26.8,44,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 16:50,80.859587,26.854684,False,61.0,64.0,,64.0,65.0,,483,562,562,564,564,564,0.56,0.0,26.4,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 17:05,80.859587,26.854684,False,60.0,64.0,,64.0,64.0,,480,558,558,560,560,560,0.56,0.0,25.8,46,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 17:20,80.859587,26.854684,False,59.0,62.0,,62.0,62.0,,471,548,548,549,550,550,0.56,0.0,,,12.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 17:35,80.859587,26.854684,False,62.0,65.0,,66.0,66.0,,494,574,574,576,577,577,0.56,0.0,25.8,46,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 17:50,80.859587,26.854684,False,62.0,65.0,,66.0,66.0,,493,573,573,575,575,575,0.56,0.0,26.1,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 18:05,80.859587,26.854684,False,62.0,65.0,,65.0,66.0,,492,571,571,573,574,574,0.56,0.0,26.2,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 18:20,80.859587,26.854684,False,65.0,69.0,,69.0,69.0,,522,606,606,608,608,609,0.55,0.0,26.3,44,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 18:35,80.859587,26.854684,False,68.0,72.0,,72.0,72.0,,544,632,632,634,634,634,0.55,0.0,26.4,44,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 18:50,80.859587,26.854684,False,68.0,72.0,,72.0,72.0,,543,630,630,632,633,633,0.55,0.0,26.4,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 19:05,80.859587,26.854684,False,69.0,73.0,,73.0,73.0,,547,636,636,638,638,638,0.55,0.0,26.3,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 19:20,80.859587,26.854684,False,83.0,88.0,,88.0,88.0,,661,768,768,770,771,771,0.56,0.0,26.2,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 19:35,80.859587,26.854684,False,78.0,83.0,,83.0,83.0,,623,724,724,727,727,727,0.56,0.0,26.1,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 19:50,80.859587,26.854684,False,71.0,75.0,,75.0,75.0,,565,657,657,659,660,660,0.56,0.0,25.9,45,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 20:05,80.859587,26.854684,False,73.0,78.0,,78.0,78.0,,588,683,683,686,686,686,0.57,0.0,25.8,46,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 20:20,80.859587,26.854684,False,75.0,80.0,,80.0,80.0,,600,697,697,700,700,700,0.57,0.0,25.7,46,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 20:35,80.859587,26.854684,False,75.0,79.0,,80.0,80.0,,600,697,697,700,700,700,0.57,0.0,25.6,46,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 20:50,80.859587,26.854684,False,75.0,79.0,,80.0,80.0,,602,700,700,702,703,703,0.56,0.0,25.5,46,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 21:05,80.859587,26.854684,False,76.0,81.0,,81.0,82.0,,615,715,715,717,718,718,0.56,0.0,25.3,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 21:20,80.859587,26.854684,False,79.0,84.0,,85.0,85.0,,640,745,745,747,748,748,0.57,0.0,25.1,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 21:35,80.859587,26.854684,False,80.0,85.0,,85.0,85.0,,643,747,747,750,750,750,0.57,0.0,25.0,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 21:50,80.859587,26.854684,False,77.0,82.0,,82.0,82.0,,624,725,725,728,728,728,0.56,0.0,24.9,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 22:05,80.859587,26.854684,False,77.0,81.0,,82.0,82.0,,620,721,721,723,723,723,0.56,0.0,24.9,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 22:20,80.859587,26.854684,False,74.0,79.0,,79.0,79.0,,600,698,698,700,700,701,0.56,0.0,24.8,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 22:35,80.859587,26.854684,False,74.0,79.0,,79.0,79.0,,600,698,698,700,700,700,0.56,0.0,24.7,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 22:50,80.859587,26.854684,False,74.0,78.0,,78.0,79.0,,596,693,693,695,696,696,0.56,0.0,24.7,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 23:05,80.859587,26.854684,False,71.0,75.0,,76.0,76.0,,573,666,666,669,669,669,0.56,0.0,24.6,47,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 23:20,80.859587,26.854684,False,69.0,73.0,,73.0,73.0,,560,651,651,653,654,654,0.55,0.0,24.5,48,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 23:35,80.859587,26.854684,False,69.0,73.0,,73.0,73.0,,560,651,651,653,654,654,0.56,0.0,24.5,48,4.0,15.0
81432131002,India,IITK20_Dubagga,03/02/2022 23:50,80.859587,26.854684,False,71.0,75.0,,75.0,76.0,,575,668,668,671,671,671,0.56,0.0,24.4,48,4.0,15.0
81432131003,India,IITK09,03/01/2022 19:12,80.23349137,26.518758,False,70.0,73.0,,73.0,73.0,,568,665,665,668,669,669,0.54,0.0,20.5,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:13,80.23349137,26.518758,False,70.0,73.0,,73.0,73.0,,566,663,663,666,667,667,0.54,0.0,20.5,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:14,80.23349137,26.518758,False,68.0,72.0,,72.0,72.0,,555,651,651,654,654,654,0.54,0.0,20.5,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:15,80.23349137,26.518758,False,69.0,72.0,,72.0,72.0,,559,655,655,658,658,658,0.56,0.0,20.5,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:16,80.23349137,26.518758,False,71.0,74.0,,74.0,74.0,,574,672,672,675,676,676,0.54,0.0,20.5,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:17,80.23349137,26.518758,False,71.0,74.0,,75.0,75.0,,578,677,677,680,681,681,0.53,0.0,20.5,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:18,80.23349137,26.518758,False,72.0,75.0,,75.0,75.0,,584,684,684,688,688,688,0.54,0.0,20.5,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:19,80.23349137,26.518758,False,72.0,75.0,,75.0,75.0,,583,683,683,686,687,687,0.55,0.0,20.4,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:20,80.23349137,26.518758,False,73.0,76.0,,77.0,77.0,,590,692,692,696,696,696,0.56,0.0,20.4,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:21,80.23349137,26.518758,False,72.0,76.0,,76.0,76.0,,589,691,691,694,694,694,0.54,0.0,20.4,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:22,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,598,700,700,704,704,704,0.54,0.0,20.4,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:23,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,595,697,697,701,701,701,0.55,0.0,20.3,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:24,80.23349137,26.518758,False,73.0,76.0,,77.0,77.0,,593,695,695,698,698,698,0.55,0.0,20.3,53,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:25,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,596,698,698,701,702,702,0.55,0.0,20.3,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:26,80.23349137,26.518758,False,73.0,76.0,,76.0,76.0,,594,696,696,699,699,699,0.53,0.0,20.3,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:27,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,596,698,698,702,702,702,0.55,0.0,20.2,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:28,80.23349137,26.518758,False,74.0,78.0,,78.0,78.0,,603,707,707,711,711,711,0.56,0.0,20.2,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:29,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,596,699,699,703,703,703,0.56,0.0,20.2,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:30,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,610,715,715,719,719,719,0.55,0.0,20.2,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:31,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,598,701,701,704,705,705,0.55,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:32,80.23349137,26.518758,False,79.0,83.0,,83.0,83.0,,646,757,757,760,761,761,0.55,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:33,80.23349137,26.518758,False,81.0,85.0,,85.0,85.0,,661,775,775,779,779,779,0.55,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:34,80.23349137,26.518758,False,79.0,83.0,,83.0,83.0,,645,756,756,760,760,760,0.55,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:35,80.23349137,26.518758,False,76.0,80.0,,80.0,81.0,,623,731,731,734,735,735,0.57,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:36,80.23349137,26.518758,False,82.0,86.0,,86.0,86.0,,666,780,780,784,784,784,0.55,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:37,80.23349137,26.518758,False,82.0,86.0,,86.0,86.0,,671,786,786,790,790,790,0.56,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:38,80.23349137,26.518758,False,82.0,86.0,,86.0,86.0,,667,782,782,786,786,786,0.54,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:39,80.23349137,26.518758,False,83.0,87.0,,87.0,87.0,,675,791,791,795,795,796,0.57,0.0,20.1,54,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:40,80.23349137,26.518758,False,81.0,85.0,,85.0,85.0,,657,770,770,774,774,775,0.56,0.0,20.1,55,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:41,80.23349137,26.518758,False,82.0,86.0,,87.0,87.0,,672,787,787,791,791,792,0.56,0.0,20.1,55,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:42,80.23349137,26.518758,False,82.0,87.0,,87.0,87.0,,671,787,787,791,791,792,0.57,0.0,20.0,55,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:43,80.23349137,26.518758,False,77.0,81.0,,81.0,81.0,,632,741,741,744,744,745,0.54,0.0,20.1,55,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:44,80.23349137,26.518758,False,77.0,81.0,,81.0,81.0,,630,738,738,742,742,742,0.55,0.0,20.0,55,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:45,80.23349137,26.518758,False,78.0,82.0,,82.0,82.0,,639,749,749,753,753,753,0.55,0.0,20.0,55,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:46,80.23349137,26.518758,False,76.0,80.0,,80.0,80.0,,622,729,729,733,734,734,0.56,0.0,20.0,55,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:47,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,617,723,723,726,726,727,0.55,0.0,20.0,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:48,80.23349137,26.518758,False,74.0,78.0,,78.0,78.0,,608,713,713,716,717,717,0.55,0.0,20.0,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:49,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,598,701,701,704,704,705,0.56,0.0,20.0,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:50,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,614,719,719,723,723,723,0.56,0.0,20.0,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:51,80.23349137,26.518758,False,72.0,76.0,,76.0,76.0,,589,690,690,694,694,694,0.55,0.0,19.9,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:52,80.23349137,26.518758,False,74.0,78.0,,78.0,78.0,,603,706,706,710,710,710,0.56,0.0,19.9,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:53,80.23349137,26.518758,False,74.0,77.0,,77.0,77.0,,603,707,707,710,710,711,0.55,0.0,19.9,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:54,80.23349137,26.518758,False,74.0,78.0,,78.0,78.0,,601,705,705,709,709,709,0.57,0.0,19.9,56,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:55,80.23349137,26.518758,False,74.0,78.0,,78.0,78.0,,604,708,708,712,712,712,0.55,0.0,19.9,57,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:56,80.23349137,26.518758,False,75.0,78.0,,78.0,78.0,,611,716,716,719,719,719,0.54,0.0,19.8,57,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:57,80.23349137,26.518758,False,75.0,78.0,,78.0,79.0,,612,717,717,721,721,721,0.54,0.0,19.8,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:58,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,602,705,705,708,708,708,0.54,0.0,19.8,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 19:59,80.23349137,26.518758,False,74.0,77.0,,77.0,77.0,,603,706,706,710,710,710,0.53,0.0,19.7,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:00,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,601,704,704,707,708,708,0.55,0.0,19.7,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:01,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,598,700,700,704,704,704,0.55,0.0,19.7,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:02,80.23349137,26.518758,False,75.0,78.0,,78.0,78.0,,612,718,718,721,721,721,0.55,0.0,19.7,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:03,80.23349137,26.518758,False,74.0,78.0,,78.0,78.0,,608,712,712,715,716,716,0.54,0.0,19.7,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:04,80.23349137,26.518758,False,75.0,78.0,,78.0,78.0,,613,718,718,721,722,722,0.54,0.0,19.6,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:05,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,614,719,719,723,723,723,0.55,0.0,19.6,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:06,80.23349137,26.518758,False,72.0,75.0,,75.0,75.0,,590,691,691,694,694,694,0.54,0.0,19.6,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:07,80.23349137,26.518758,False,72.0,76.0,,76.0,76.0,,591,692,692,696,696,696,0.57,0.0,19.6,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:08,80.23349137,26.518758,False,74.0,78.0,,78.0,78.0,,608,713,713,717,717,717,0.55,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:09,80.23349137,26.518758,False,76.0,79.0,,79.0,79.0,,621,727,727,731,731,731,0.55,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:10,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,614,719,719,723,723,723,0.56,0.0,19.5,59,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:11,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,618,724,724,728,728,728,0.55,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:12,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,615,721,721,725,725,726,0.56,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:13,80.23349137,26.518758,False,75.0,79.0,,79.0,79.0,,616,722,722,726,726,726,0.54,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:14,80.23349137,26.518758,False,75.0,78.0,,78.0,78.0,,613,718,718,721,721,721,0.54,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:15,80.23349137,26.518758,False,75.0,78.0,,78.0,78.0,,612,717,717,721,721,721,0.55,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:16,80.23349137,26.518758,False,76.0,79.0,,79.0,79.0,,620,727,727,730,730,731,0.54,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:17,80.23349137,26.518758,False,76.0,80.0,,80.0,80.0,,625,732,732,735,736,736,0.54,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:18,80.23349137,26.518758,False,77.0,80.0,,80.0,81.0,,628,736,736,740,740,740,0.55,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:19,80.23349137,26.518758,False,76.0,80.0,,80.0,80.0,,623,730,730,734,735,735,0.56,0.0,19.5,58,4.0,1.0
81432131003,India,IITK09,03/01/2022 20:20,80.23349137,26.518758,False,73.0,77.0,,77.0,77.0,,599,701,701,705,705,705,0.55,0.0,19.5,58,4.0,1.0
